datetime,ts_get,value,areaAnalisi,id,hum,pres,rain_1h,wind_speed,wind_deg,clouds_all,max_temp,min_temp,ave_temp,cod_weather
2024-08-01 23:45:00,2024-08-02 00:00:02,8713,Cagliari - 007,41776.0,50.0,1011.0,0.0,1.54,350.0,0.0,28.21,25.46,27.53,800.0
2024-08-01 23:30:00,2024-08-01 23:00:02,8661,Cagliari - 007,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 23:15:00,2024-08-01 23:00:02,8548,Cagliari - 007,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 23:00:00,2024-08-01 23:00:02,8603,Cagliari - 007,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 22:45:00,2024-08-01 23:00:02,8581,Cagliari - 007,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 22:30:00,2024-08-01 22:00:03,8555,Cagliari - 007,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 22:15:00,2024-08-01 22:00:03,8470,Cagliari - 007,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 22:00:00,2024-08-01 22:00:03,8531,Cagliari - 007,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 21:45:00,2024-08-01 22:00:03,8528,Cagliari - 007,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 21:30:00,2024-08-01 21:00:03,8408,Cagliari - 007,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 21:15:00,2024-08-01 21:00:03,8404,Cagliari - 007,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 21:00:00,2024-08-01 21:00:03,8413,Cagliari - 007,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 20:45:00,2024-08-01 21:00:03,8409,Cagliari - 007,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 20:30:00,2024-08-01 20:00:09,8465,Cagliari - 007,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 20:15:00,2024-08-01 20:00:09,8374,Cagliari - 007,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 20:00:00,2024-08-01 20:00:09,8638,Cagliari - 007,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 19:45:00,2024-08-01 20:00:09,8624,Cagliari - 007,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 19:30:00,2024-08-01 19:00:02,8827,Cagliari - 007,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 19:15:00,2024-08-01 19:00:02,8818,Cagliari - 007,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 19:00:00,2024-08-01 19:00:02,8931,Cagliari - 007,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 18:45:00,2024-08-01 19:00:02,9125,Cagliari - 007,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 18:30:00,2024-08-01 18:00:05,9213,Cagliari - 007,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 18:15:00,2024-08-01 18:00:05,9217,Cagliari - 007,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 18:00:00,2024-08-01 18:00:05,9108,Cagliari - 007,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 17:45:00,2024-08-01 18:00:05,9111,Cagliari - 007,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 17:30:00,2024-08-01 17:00:03,9266,Cagliari - 007,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 17:15:00,2024-08-01 17:00:03,9473,Cagliari - 007,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 17:00:00,2024-08-01 17:00:03,9457,Cagliari - 007,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 16:45:00,2024-08-01 17:00:03,9502,Cagliari - 007,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 16:30:00,2024-08-01 16:00:02,9556,Cagliari - 007,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 16:15:00,2024-08-01 16:00:02,9828,Cagliari - 007,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
