datetime,ts_get,value,areaAnalisi,id,hum,pres,rain_1h,wind_speed,wind_deg,clouds_all,max_temp,min_temp,ave_temp,cod_weather
2024-08-01 23:45:00,2024-08-02 00:00:02,3369,Cagliari - 003,41776.0,50.0,1011.0,0.0,1.54,350.0,0.0,28.21,25.46,27.53,800.0
2024-08-01 23:30:00,2024-08-01 23:00:02,3396,Cagliari - 003,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 23:15:00,2024-08-01 23:00:02,3373,Cagliari - 003,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 23:00:00,2024-08-01 23:00:02,3337,Cagliari - 003,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 22:45:00,2024-08-01 23:00:02,3350,Cagliari - 003,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 22:30:00,2024-08-01 22:00:03,3341,Cagliari - 003,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 22:15:00,2024-08-01 22:00:03,3303,Cagliari - 003,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 22:00:00,2024-08-01 22:00:03,3259,Cagliari - 003,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 21:45:00,2024-08-01 22:00:03,3257,Cagliari - 003,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 21:30:00,2024-08-01 21:00:03,3235,Cagliari - 003,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 21:15:00,2024-08-01 21:00:03,3185,Cagliari - 003,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 21:00:00,2024-08-01 21:00:03,3210,Cagliari - 003,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 20:45:00,2024-08-01 21:00:03,3200,Cagliari - 003,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 20:30:00,2024-08-01 20:00:09,3217,Cagliari - 003,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 20:15:00,2024-08-01 20:00:09,3198,Cagliari - 003,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 20:00:00,2024-08-01 20:00:09,3240,Cagliari - 003,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 19:45:00,2024-08-01 20:00:09,3225,Cagliari - 003,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 19:30:00,2024-08-01 19:00:02,3221,Cagliari - 003,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 19:15:00,2024-08-01 19:00:02,3263,Cagliari - 003,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 19:00:00,2024-08-01 19:00:02,3246,Cagliari - 003,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 18:45:00,2024-08-01 19:00:02,3205,Cagliari - 003,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 18:30:00,2024-08-01 18:00:05,3263,Cagliari - 003,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 18:15:00,2024-08-01 18:00:05,3359,Cagliari - 003,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 18:00:00,2024-08-01 18:00:05,3318,Cagliari - 003,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 17:45:00,2024-08-01 18:00:05,3318,Cagliari - 003,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 17:30:00,2024-08-01 17:00:03,3398,Cagliari - 003,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 17:15:00,2024-08-01 17:00:03,3496,Cagliari - 003,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 17:00:00,2024-08-01 17:00:03,3585,Cagliari - 003,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 16:45:00,2024-08-01 17:00:03,3598,Cagliari - 003,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 16:30:00,2024-08-01 16:00:02,3683,Cagliari - 003,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 16:15:00,2024-08-01 16:00:02,3752,Cagliari - 003,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 16:00:00,2024-08-01 16:00:02,3845,Cagliari - 003,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 15:45:00,2024-08-01 16:00:02,3905,Cagliari - 003,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 15:30:00,2024-08-01 15:00:02,3991,Cagliari - 003,41767.0,54.0,1011.0,0.0,5.66,150.0,0.0,32.81,31.53,32.49,800.0
2024-08-01 15:15:00,2024-08-01 15:00:02,3995,Cagliari - 003,41767.0,54.0,1011.0,0.0,5.66,150.0,0.0,32.81,31.53,32.49,800.0
2024-08-01 15:00:00,2024-08-01 15:00:02,3989,Cagliari - 003,41767.0,54.0,1011.0,0.0,5.66,150.0,0.0,32.81,31.53,32.49,800.0
2024-08-01 14:45:00,2024-08-01 15:00:02,3989,Cagliari - 003,41767.0,54.0,1011.0,0.0,5.66,150.0,0.0,32.81,31.53,32.49,800.0
2024-08-01 14:30:00,2024-08-01 14:00:02,4061,Cagliari - 003,41766.0,48.0,1011.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 14:15:00,2024-08-01 14:00:02,4065,Cagliari - 003,41766.0,48.0,1011.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 14:00:00,2024-08-01 14:00:02,4058,Cagliari - 003,41766.0,48.0,1011.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 13:45:00,2024-08-01 14:00:02,4065,Cagliari - 003,41766.0,48.0,1011.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 13:30:00,2024-08-01 13:00:03,4097,Cagliari - 003,41765.0,41.0,1012.0,0.0,4.12,170.0,0.0,33.81,32.08,32.57,800.0
2024-08-01 13:15:00,2024-08-01 13:00:03,4056,Cagliari - 003,41765.0,41.0,1012.0,0.0,4.12,170.0,0.0,33.81,32.08,32.57,800.0
2024-08-01 13:00:00,2024-08-01 13:00:03,3991,Cagliari - 003,41765.0,41.0,1012.0,0.0,4.12,170.0,0.0,33.81,32.08,32.57,800.0
2024-08-01 12:45:00,2024-08-01 13:00:03,3991,Cagliari - 003,41765.0,41.0,1012.0,0.0,4.12,170.0,0.0,33.81,32.08,32.57,800.0
2024-08-01 12:30:00,2024-08-01 12:00:02,4035,Cagliari - 003,41764.0,38.0,1012.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 12:15:00,2024-08-01 12:00:02,3922,Cagliari - 003,41764.0,38.0,1012.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 12:00:00,2024-08-01 12:00:02,3889,Cagliari - 003,41764.0,38.0,1012.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 11:45:00,2024-08-01 12:00:02,3882,Cagliari - 003,41764.0,38.0,1012.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 11:30:00,2024-08-01 11:00:03,3895,Cagliari - 003,41763.0,46.0,1013.0,0.0,5.14,150.0,0.0,32.1,30.97,31.93,800.0
2024-08-01 11:15:00,2024-08-01 11:00:03,3934,Cagliari - 003,41763.0,46.0,1013.0,0.0,5.14,150.0,0.0,32.1,30.97,31.93,800.0
2024-08-01 11:00:00,2024-08-01 11:00:03,3977,Cagliari - 003,41763.0,46.0,1013.0,0.0,5.14,150.0,0.0,32.1,30.97,31.93,800.0
2024-08-01 10:45:00,2024-08-01 11:00:03,3988,Cagliari - 003,41763.0,46.0,1013.0,0.0,5.14,150.0,0.0,32.1,30.97,31.93,800.0
2024-08-01 10:30:00,2024-08-01 10:00:03,4084,Cagliari - 003,41762.0,49.0,1013.0,0.0,4.63,150.0,0.0,32.66,30.81,32.4,800.0
2024-08-01 10:15:00,2024-08-01 10:00:03,4056,Cagliari - 003,41762.0,49.0,1013.0,0.0,4.63,150.0,0.0,32.66,30.81,32.4,800.0
2024-08-01 10:00:00,2024-08-01 10:00:03,4047,Cagliari - 003,41762.0,49.0,1013.0,0.0,4.63,150.0,0.0,32.66,30.81,32.4,800.0
2024-08-01 09:45:00,2024-08-01 10:00:03,4099,Cagliari - 003,41762.0,49.0,1013.0,0.0,4.63,150.0,0.0,32.66,30.81,32.4,800.0
2024-08-01 09:30:00,2024-08-01 09:00:02,4044,Cagliari - 003,41761.0,65.0,1013.0,0.0,3.09,170.0,0.0,29.88,29.81,29.88,800.0
2024-08-01 09:15:00,2024-08-01 09:00:02,3998,Cagliari - 003,41761.0,65.0,1013.0,0.0,3.09,170.0,0.0,29.88,29.81,29.88,800.0
2024-08-01 09:00:00,2024-08-01 09:00:02,4039,Cagliari - 003,41761.0,65.0,1013.0,0.0,3.09,170.0,0.0,29.88,29.81,29.88,800.0
2024-08-01 08:45:00,2024-08-01 09:00:02,3988,Cagliari - 003,41761.0,65.0,1013.0,0.0,3.09,170.0,0.0,29.88,29.81,29.88,800.0
2024-08-01 08:30:00,2024-08-01 08:00:02,4065,Cagliari - 003,41760.0,59.0,1013.0,0.0,2.57,180.0,0.0,30.44,28.81,30.26,800.0
2024-08-01 08:15:00,2024-08-01 08:00:02,4029,Cagliari - 003,41760.0,59.0,1013.0,0.0,2.57,180.0,0.0,30.44,28.81,30.26,800.0
2024-08-01 08:00:00,2024-08-01 08:00:02,4079,Cagliari - 003,41760.0,59.0,1013.0,0.0,2.57,180.0,0.0,30.44,28.81,30.26,800.0
2024-08-01 07:45:00,2024-08-01 08:00:02,4036,Cagliari - 003,41760.0,59.0,1013.0,0.0,2.57,180.0,0.0,30.44,28.81,30.26,800.0
2024-08-01 07:30:00,2024-08-01 07:00:05,4016,Cagliari - 003,41759.0,58.0,1013.0,0.0,1.54,150.0,0.0,29.32,27.81,29.23,800.0
2024-08-01 07:15:00,2024-08-01 07:00:05,4012,Cagliari - 003,41759.0,58.0,1013.0,0.0,1.54,150.0,0.0,29.32,27.81,29.23,800.0
2024-08-01 07:00:00,2024-08-01 07:00:05,4058,Cagliari - 003,41759.0,58.0,1013.0,0.0,1.54,150.0,0.0,29.32,27.81,29.23,800.0
2024-08-01 06:45:00,2024-08-01 07:00:05,4092,Cagliari - 003,41759.0,58.0,1013.0,0.0,1.54,150.0,0.0,29.32,27.81,29.23,800.0
2024-08-01 06:30:00,2024-08-01 06:00:03,4000,Cagliari - 003,41758.0,47.0,1013.0,0.0,0.45,176.0,0.0,27.66,27.64,27.66,800.0
2024-08-01 06:15:00,2024-08-01 06:00:03,3897,Cagliari - 003,41758.0,47.0,1013.0,0.0,0.45,176.0,0.0,27.66,27.64,27.66,800.0
2024-08-01 06:00:00,2024-08-01 06:00:03,3902,Cagliari - 003,41758.0,47.0,1013.0,0.0,0.45,176.0,0.0,27.66,27.64,27.66,800.0
2024-08-01 05:45:00,2024-08-01 06:00:03,3823,Cagliari - 003,41758.0,47.0,1013.0,0.0,0.45,176.0,0.0,27.66,27.64,27.66,800.0
2024-08-01 05:30:00,2024-08-01 05:00:02,3794,Cagliari - 003,41757.0,51.0,1013.0,0.0,0.45,202.0,0.0,25.97,25.44,25.44,800.0
2024-08-01 05:15:00,2024-08-01 05:00:02,3783,Cagliari - 003,41757.0,51.0,1013.0,0.0,0.45,202.0,0.0,25.97,25.44,25.44,800.0
2024-08-01 05:00:00,2024-08-01 05:00:02,3690,Cagliari - 003,41757.0,51.0,1013.0,0.0,0.45,202.0,0.0,25.97,25.44,25.44,800.0
2024-08-01 04:45:00,2024-08-01 05:00:02,3659,Cagliari - 003,41757.0,51.0,1013.0,0.0,0.45,202.0,0.0,25.97,25.44,25.44,800.0
2024-08-01 04:30:00,2024-08-01 04:00:03,3605,Cagliari - 003,41756.0,62.0,1013.0,0.0,1.54,50.0,0.0,25.97,22.81,24.87,800.0
2024-08-01 04:15:00,2024-08-01 04:00:03,3613,Cagliari - 003,41756.0,62.0,1013.0,0.0,1.54,50.0,0.0,25.97,22.81,24.87,800.0
2024-08-01 04:00:00,2024-08-01 04:00:03,3601,Cagliari - 003,41756.0,62.0,1013.0,0.0,1.54,50.0,0.0,25.97,22.81,24.87,800.0
2024-08-01 03:45:00,2024-08-01 04:00:03,3570,Cagliari - 003,41756.0,62.0,1013.0,0.0,1.54,50.0,0.0,25.97,22.81,24.87,800.0
2024-08-01 03:30:00,2024-08-01 03:00:02,3542,Cagliari - 003,41755.0,61.0,1012.0,0.0,1.03,0.0,0.0,25.97,23.79,24.97,800.0
2024-08-01 03:15:00,2024-08-01 03:00:02,3535,Cagliari - 003,41755.0,61.0,1012.0,0.0,1.03,0.0,0.0,25.97,23.79,24.97,800.0
2024-08-01 03:00:00,2024-08-01 03:00:02,3560,Cagliari - 003,41755.0,61.0,1012.0,0.0,1.03,0.0,0.0,25.97,23.79,24.97,800.0
2024-08-01 02:45:00,2024-08-01 03:00:02,3560,Cagliari - 003,41755.0,61.0,1012.0,0.0,1.03,0.0,0.0,25.97,23.79,24.97,800.0
2024-08-01 02:30:00,2024-08-01 02:00:03,3537,Cagliari - 003,41754.0,66.0,1013.0,0.0,1.54,10.0,0.0,27.1,23.81,26.16,800.0
2024-08-01 02:15:00,2024-08-01 02:00:03,3564,Cagliari - 003,41754.0,66.0,1013.0,0.0,1.54,10.0,0.0,27.1,23.81,26.16,800.0
2024-08-01 02:00:00,2024-08-01 02:00:03,3564,Cagliari - 003,41754.0,66.0,1013.0,0.0,1.54,10.0,0.0,27.1,23.81,26.16,800.0
2024-08-01 01:45:00,2024-08-01 02:00:03,3543,Cagliari - 003,41754.0,66.0,1013.0,0.0,1.54,10.0,0.0,27.1,23.81,26.16,800.0
2024-08-01 01:30:00,2024-08-01 01:00:01,3530,Cagliari - 003,41753.0,60.0,1013.0,0.0,1.03,0.0,0.0,27.66,24.81,26.85,800.0
2024-08-01 01:15:00,2024-08-01 01:00:01,3533,Cagliari - 003,41753.0,60.0,1013.0,0.0,1.03,0.0,0.0,27.66,24.81,26.85,800.0
2024-08-01 01:00:00,2024-08-01 01:00:01,3523,Cagliari - 003,41753.0,60.0,1013.0,0.0,1.03,0.0,0.0,27.66,24.81,26.85,800.0
2024-08-01 00:45:00,2024-08-01 01:00:01,3492,Cagliari - 003,41753.0,60.0,1013.0,0.0,1.03,0.0,0.0,27.66,24.81,26.85,800.0
2024-08-01 00:30:00,2024-08-01 00:00:02,3492,Cagliari - 003,41752.0,62.0,1013.0,0.0,1.54,360.0,0.0,28.21,25.46,27.35,800.0
2024-08-01 00:15:00,2024-08-01 00:00:02,3480,Cagliari - 003,41752.0,62.0,1013.0,0.0,1.54,360.0,0.0,28.21,25.46,27.35,800.0
2024-08-01 00:00:00,2024-08-01 00:00:02,3446,Cagliari - 003,41752.0,62.0,1013.0,0.0,1.54,360.0,0.0,28.21,25.46,27.35,800.0
2024-08-02 23:45:00,2024-08-03 00:00:02,3199,Cagliari - 003,41800.0,60.0,1008.0,0.0,3.6,360.0,0.0,28.77,27.68,28.49,800.0
2024-08-02 23:30:00,2024-08-02 23:00:02,3193,Cagliari - 003,41799.0,61.0,1007.0,0.0,1.79,15.0,0.0,29.81,28.75,29.25,800.0
2024-08-02 23:15:00,2024-08-02 23:00:02,3166,Cagliari - 003,41799.0,61.0,1007.0,0.0,1.79,15.0,0.0,29.81,28.75,29.25,800.0
2024-08-02 23:00:00,2024-08-02 23:00:02,3175,Cagliari - 003,41799.0,61.0,1007.0,0.0,1.79,15.0,0.0,29.81,28.75,29.25,800.0
