datetime,ts_get,value,areaAnalisi,id,hum,pres,rain_1h,wind_speed,wind_deg,clouds_all,max_temp,min_temp,ave_temp,cod_weather
2024-08-01 23:45:00,2024-08-02 00:00:02,15239,Cagliari - 002,41776.0,50.0,1011.0,0.0,1.54,350.0,0.0,28.21,25.46,27.53,800.0
2024-08-01 23:30:00,2024-08-01 23:00:02,15263,Cagliari - 002,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 23:15:00,2024-08-01 23:00:02,15263,Cagliari - 002,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 23:00:00,2024-08-01 23:00:02,15334,Cagliari - 002,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 22:45:00,2024-08-01 23:00:02,15357,Cagliari - 002,41775.0,57.0,1012.0,0.0,0.51,0.0,0.0,28.21,26.57,27.62,800.0
2024-08-01 22:30:00,2024-08-01 22:00:03,15242,Cagliari - 002,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 22:15:00,2024-08-01 22:00:03,15300,Cagliari - 002,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 22:00:00,2024-08-01 22:00:03,15247,Cagliari - 002,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 21:45:00,2024-08-01 22:00:03,15241,Cagliari - 002,41774.0,69.0,1012.0,0.0,1.03,220.0,0.0,27.81,27.68,27.81,800.0
2024-08-01 21:30:00,2024-08-01 21:00:03,15290,Cagliari - 002,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 21:15:00,2024-08-01 21:00:03,15470,Cagliari - 002,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 21:00:00,2024-08-01 21:00:03,15301,Cagliari - 002,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 20:45:00,2024-08-01 21:00:03,15515,Cagliari - 002,41773.0,61.0,1012.0,0.0,1.54,160.0,0.0,28.81,28.79,28.81,800.0
2024-08-01 20:30:00,2024-08-01 20:00:09,15453,Cagliari - 002,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 20:15:00,2024-08-01 20:00:09,15432,Cagliari - 002,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 20:00:00,2024-08-01 20:00:09,15747,Cagliari - 002,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 19:45:00,2024-08-01 20:00:09,15811,Cagliari - 002,41772.0,58.0,1012.0,0.0,1.54,170.0,0.0,30.98,28.81,29.41,800.0
2024-08-01 19:30:00,2024-08-01 19:00:02,16059,Cagliari - 002,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 19:15:00,2024-08-01 19:00:02,16209,Cagliari - 002,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 19:00:00,2024-08-01 19:00:02,16447,Cagliari - 002,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 18:45:00,2024-08-01 19:00:02,16471,Cagliari - 002,41771.0,45.0,1011.0,0.0,3.09,160.0,0.0,30.81,30.81,30.81,800.0
2024-08-01 18:30:00,2024-08-01 18:00:05,16554,Cagliari - 002,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 18:15:00,2024-08-01 18:00:05,16553,Cagliari - 002,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 18:00:00,2024-08-01 18:00:05,16963,Cagliari - 002,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 17:45:00,2024-08-01 18:00:05,16979,Cagliari - 002,41770.0,54.0,1011.0,0.0,4.63,160.0,0.0,31.81,30.44,30.53,800.0
2024-08-01 17:30:00,2024-08-01 17:00:03,17225,Cagliari - 002,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 17:15:00,2024-08-01 17:00:03,17572,Cagliari - 002,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 17:00:00,2024-08-01 17:00:03,17748,Cagliari - 002,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 16:45:00,2024-08-01 17:00:03,17931,Cagliari - 002,41769.0,53.0,1010.0,0.0,5.66,140.0,0.0,31.81,30.99,31.08,800.0
2024-08-01 16:30:00,2024-08-01 16:00:02,18320,Cagliari - 002,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 16:15:00,2024-08-01 16:00:02,18614,Cagliari - 002,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 16:00:00,2024-08-01 16:00:02,18823,Cagliari - 002,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 15:45:00,2024-08-01 16:00:02,18944,Cagliari - 002,41768.0,58.0,1010.0,0.0,6.17,150.0,0.0,31.81,30.97,30.99,800.0
2024-08-01 15:30:00,2024-08-01 15:00:02,19125,Cagliari - 002,41767.0,54.0,1011.0,0.0,5.66,150.0,0.0,32.81,31.53,32.49,800.0
2024-08-01 15:15:00,2024-08-01 15:00:02,19358,Cagliari - 002,41767.0,54.0,1011.0,0.0,5.66,150.0,0.0,32.81,31.53,32.49,800.0
2024-08-01 15:00:00,2024-08-01 15:00:02,19614,Cagliari - 002,41767.0,54.0,1011.0,0.0,5.66,150.0,0.0,32.81,31.53,32.49,800.0
2024-08-01 14:45:00,2024-08-01 15:00:02,19615,Cagliari - 002,41767.0,54.0,1011.0,0.0,5.66,150.0,0.0,32.81,31.53,32.49,800.0
2024-08-01 14:30:00,2024-08-01 14:00:02,19561,Cagliari - 002,41766.0,48.0,1011.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 14:15:00,2024-08-01 14:00:02,19478,Cagliari - 002,41766.0,48.0,1011.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 14:00:00,2024-08-01 14:00:02,19434,Cagliari - 002,41766.0,48.0,1011.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 13:45:00,2024-08-01 14:00:02,19504,Cagliari - 002,41766.0,48.0,1011.0,0.0,5.14,160.0,0.0,33.81,32.64,32.66,800.0
2024-08-01 13:30:00,2024-08-01 13:00:03,19429,Cagliari - 002,41765.0,41.0,1012.0,0.0,4.12,170.0,0.0,33.81,32.08,32.57,800.0
